Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Affective_Responsiveness ,Store: Cognitive_Responsiveness ,Store: Interpersonal_Manipulation,Store: Egocentricity
11,1678054747592,05/03/2023 22:19:07,1678054747592,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 3,okv7as,2,"**No matter what happens and what people say, I’m usually the one who is right.**",response,value,Sometimes Agree,,,Q12_Egocentricity,3,object-42,0,2,5,3
12,1678054747595,05/03/2023 22:19:07,1678054747595,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 3,okv7as,2,"**No matter what happens and what people say, I’m usually the one who is right.**",response,quantised,3,,,Q12_Egocentricity,3,object-42,0,2,5,3
13,1678054747599,05/03/2023 22:19:07,1678054747599,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,value,Strongly Disagree,,,Q17_Affective_Responsiveness,8,object-47,0,2,5,3
14,1678054747602,05/03/2023 22:19:07,1678054747602,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,quantised,1,,,Q17_Affective_Responsiveness,8,object-47,0,2,5,3
15,1678054747605,05/03/2023 22:19:07,1678054747605,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I know how to fake emotions like pain and hurt to make other people feel sorry for me.**,response,value,Strongly Disagree,,,Q11_Interpersonal_Manipulation,2,object-41,0,2,5,3
16,1678054747610,05/03/2023 22:19:07,1678054747610,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I know how to fake emotions like pain and hurt to make other people feel sorry for me.**,response,quantised,1,,,Q11_Interpersonal_Manipulation,2,object-41,0,2,5,3
17,1678054747613,05/03/2023 22:19:07,1678054747613,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I find it difficult to understand what other people feel.**,response,value,Strongly Disagree,,,Q18_Cognitive_Responsiveness ,9,object-48,0,2,5,3
18,1678054747616,05/03/2023 22:19:07,1678054747616,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I find it difficult to understand what other people feel.**,response,quantised,1,,,Q18_Cognitive_Responsiveness ,9,object-48,0,2,5,3
19,1678054747620,05/03/2023 22:19:07,1678054747620,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I’m happy to help somebody as long as I get something in return.**,response,value,Disagree,,,Q16_Egocentricity,7,object-46,0,2,5,3
20,1678054747626,05/03/2023 22:19:07,1678054747626,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I’m happy to help somebody as long as I get something in return.**,response,quantised,2,,,Q16_Egocentricity,7,object-46,0,2,5,3
21,1678054747629,05/03/2023 22:19:07,1678054747629,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,**It doesn’t really bother me to see somebody in pain.**,response,value,Strongly Disagree,,,Q25_Affective_Responsiveness,6,object-65,1,4,8,5
22,1678054747632,05/03/2023 22:19:07,1678054747632,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,**It doesn’t really bother me to see somebody in pain.**,response,quantised,1,,,Q25_Affective_Responsiveness,6,object-65,1,4,8,5
23,1678054747636,05/03/2023 22:19:07,1678054747636,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,**I can see when someone is hiding what they really feel.**,response,value,Sometimes Agree,,,Q22_Cognitive_Responsiveness_Reverse,3,object-62,1,4,8,5
24,1678054747640,05/03/2023 22:19:07,1678054747640,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,**I can see when someone is hiding what they really feel.**,response,quantised,3,,,Q22_Cognitive_Responsiveness_Reverse,3,object-62,1,4,8,5
25,1678054747643,05/03/2023 22:19:07,1678054747643,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,**Something has to benefit me otherwise it I’m not willing to do it.**,response,value,Strongly Disagree,,,Q20_Egocentricity,1,object-60,1,4,8,5
26,1678054747646,05/03/2023 22:19:07,1678054747646,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,**Something has to benefit me otherwise it I’m not willing to do it.**,response,quantised,1,,,Q20_Egocentricity,1,object-60,1,4,8,5
27,1678054747649,05/03/2023 22:19:07,1678054747649,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,"**I like it when people do as I say, regardless of whether I’m right or wrong.**",response,value,Disagree,,,Q24_Egocentricity,5,object-64,1,4,8,5
28,1678054747654,05/03/2023 22:19:07,1678054747654,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,"**I like it when people do as I say, regardless of whether I’m right or wrong.**",response,quantised,2,,,Q24_Egocentricity,5,object-64,1,4,8,5
29,1678054747657,05/03/2023 22:19:07,1678054747657,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,**I find it hard to understand why some people get very upset when they lose someone close to them.**,response,value,Strongly Disagree,,,Q26_Cognitive_Responsiveness ,7,object-66,1,4,8,5
30,1678054747661,05/03/2023 22:19:07,1678054747661,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,**I find it hard to understand why some people get very upset when they lose someone close to them.**,response,quantised,1,,,Q26_Cognitive_Responsiveness ,7,object-66,1,4,8,5
31,1678054747664,05/03/2023 22:19:07,1678054747664,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,"**I’m good at getting people to do what I want, even if they don’t want to at first.**",response,value,Disagree,,,Q27_Interpersonal_Manipulation,8,object-67,1,4,8,5
32,1678054747667,05/03/2023 22:19:07,1678054747667,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,"**I’m good at getting people to do what I want, even if they don’t want to at first.**",response,quantised,2,,,Q27_Interpersonal_Manipulation,8,object-67,1,4,8,5
33,1678054747672,05/03/2023 22:19:07,1678054747672,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,"**How others feel is irrelevant to me, as long as I feel good.**",response,value,Strongly Disagree,,,Q28_Egocentricity,9,object-68,1,4,8,5
34,1678054747677,05/03/2023 22:19:07,1678054747677,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,"**How others feel is irrelevant to me, as long as I feel good.**",response,quantised,1,,,Q28_Egocentricity,9,object-68,1,4,8,5
35,1678054747682,05/03/2023 22:19:07,1678054747682,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,**Seeing somebody suffer doesn’t distress me.**,response,value,Strongly Disagree,,,Q21_Affective_Responsiveness,2,object-61,1,4,8,5
36,1678054747686,05/03/2023 22:19:07,1678054747686,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,**Seeing somebody suffer doesn’t distress me.**,response,quantised,1,,,Q21_Affective_Responsiveness,2,object-61,1,4,8,5
37,1678054747690,05/03/2023 22:19:07,1678054747690,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,**I would lie to someone if this gets me what I want.**,response,value,Sometimes Agree,,,Q23_Interpersonal_Manipulation,4,object-63,1,4,8,5
38,1678054747694,05/03/2023 22:19:07,1678054747694,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 4,kr77tx,3,**I would lie to someone if this gets me what I want.**,response,quantised,3,,,Q23_Interpersonal_Manipulation,4,object-63,1,4,8,5
39,1678054747698,05/03/2023 22:19:07,1678054747698,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,**I don’t care if I upset someone to get what I want.**,response,value,Strongly Disagree,,,Q1_Affective_Responsiveness,1,object-2,3,6,10,7
40,1678054747702,05/03/2023 22:19:07,1678054747702,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,**I don’t care if I upset someone to get what I want.**,response,quantised,1,,,Q1_Affective_Responsiveness,1,object-2,3,6,10,7
41,1678054747707,05/03/2023 22:19:07,1678054747707,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**I’m good at saying nice things to people, to get what I want out of them.**
",response,value,Disagree,,,Q7_Interpersonal_Manipulation,8,object-19,3,6,10,7
42,1678054747712,05/03/2023 22:19:07,1678054747712,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**I’m good at saying nice things to people, to get what I want out of them.**
",response,quantised,2,,,Q7_Interpersonal_Manipulation,8,object-19,3,6,10,7
43,1678054747716,05/03/2023 22:19:07,1678054747716,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**I tend to focus on my own thoughts and ideas rather than on what others might be thinking.**
",response,value,Sometimes Agree,,,Q4_Egocentricity,4,object-15,3,6,10,7
44,1678054747720,05/03/2023 22:19:07,1678054747720,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**I tend to focus on my own thoughts and ideas rather than on what others might be thinking.**
",response,quantised,3,,,Q4_Egocentricity,4,object-15,3,6,10,7
45,1678054747725,05/03/2023 22:19:07,1678054747725,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**What other people feel doesn’t concern me.**
",response,value,Strongly Disagree,,,Q5_Affective_Responsiveness,5,object-16,3,6,10,7
46,1678054747730,05/03/2023 22:19:07,1678054747730,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**What other people feel doesn’t concern me.**
",response,quantised,1,,,Q5_Affective_Responsiveness,5,object-16,3,6,10,7
47,1678054747736,05/03/2023 22:19:07,1678054747736,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**I know what to say or do to make another person feel guilty.**
",response,value,Disagree,,,Q3_Interpersonal_Manipulation,3,object-14,3,6,10,7
48,1678054747741,05/03/2023 22:19:07,1678054747741,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**I know what to say or do to make another person feel guilty.**
",response,quantised,2,,,Q3_Interpersonal_Manipulation,3,object-14,3,6,10,7
49,1678054747750,05/03/2023 22:19:07,1678054747750,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,value,Strongly Agree,,,Attention_Check,6,object-17,3,6,10,7
50,1678054747755,05/03/2023 22:19:07,1678054747755,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,quantised,5,,,Attention_Check,6,object-17,3,6,10,7
51,1678054747760,05/03/2023 22:19:07,1678054747760,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**I don’t take into account the other person's feelings before I do or say something, even if they may be affected by my behaviour.**
",response,value,Disagree,,,Q6_Cognitive_Responsiveness ,7,object-18,3,6,10,7
52,1678054747765,05/03/2023 22:19:07,1678054747765,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**I don’t take into account the other person's feelings before I do or say something, even if they may be affected by my behaviour.**
",response,quantised,2,,,Q6_Cognitive_Responsiveness ,7,object-18,3,6,10,7
53,1678054747771,05/03/2023 22:19:07,1678054747771,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,**Seeing people cry doesn’t really upset me.**,response,value,Disagree,,,Q9_Affective_Responsiveness,10,object-28,3,6,10,7
54,1678054747775,05/03/2023 22:19:07,1678054747775,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,**Seeing people cry doesn’t really upset me.**,response,quantised,2,,,Q9_Affective_Responsiveness,10,object-28,3,6,10,7
55,1678054747780,05/03/2023 22:19:07,1678054747780,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**Before slagging someone off, I don’t try to imagine and understand how it would make them feel.**
",response,value,Disagree,,,Q2_Cognitive_Responsiveness ,2,object-6,3,6,10,7
56,1678054747786,05/03/2023 22:19:07,1678054747786,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**Before slagging someone off, I don’t try to imagine and understand how it would make them feel.**
",response,quantised,2,,,Q2_Cognitive_Responsiveness ,2,object-6,3,6,10,7
57,1678054747791,05/03/2023 22:19:07,1678054747791,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**I don’t try to understand another person’s opinion if I don’t agree with it.**
",response,value,Strongly Disagree,,,Q8_Egocentricity,9,object-27,3,6,10,7
58,1678054747796,05/03/2023 22:19:07,1678054747796,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,Page 2,ecid1g,4,"**I don’t try to understand another person’s opinion if I don’t agree with it.**
",response,quantised,1,,,Q8_Egocentricity,9,object-27,3,6,10,7
59,1678054747806,05/03/2023 22:19:07,1678054747806,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,,,,Affective_Responsiveness ,response,score,3,,,,,,,,,
60,1678054747811,05/03/2023 22:19:07,1678054747811,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,,,,Cognitive_Responsiveness ,response,score,6,,,,,,,,,
61,1678054747816,05/03/2023 22:19:07,1678054747816,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,,,,Interpersonal_Manipulation,response,score,10,,,,,,,,,
62,1678054747822,05/03/2023 22:19:07,1678054747822,0,05/03/2023 22:19:07,121969,4,questionnaire-mb28,,27835376,10828,8268575,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x657,,PPTS-R,5,AB,BA,,,,Egocentricity,response,score,7,,,,,,,,,
