Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,choice_1,choice_2,choice_3,choice_4,likert,Answer,image_label,practice
2,1678104194993,06/03/2023 12:03:14,1678104194883,0,06/03/2023 12:03:14,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6387.5,,,,,0,1,0,,,,,,instructions,,,,,,,,
3,1678104197843,06/03/2023 12:03:17,1678104197744,0,06/03/2023 12:03:17,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,1,1,2,Screen 4,advancementZone,continue_button,2854,,,,,0,1,0,,,,,,instructions,,,,,,,,
4,1678104218116,06/03/2023 12:03:38,1678104217990,0,06/03/2023 12:03:37,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,advancementZone,continue_button,20222.100000023842,,,,,0,1,0,,,,,,example_2,proud,joyful,happy,relieved,"1,2,3,4,5,6,7,8,9",,example.jpeg,1
5,1678104222054,06/03/2023 12:03:42,1678104221953,0,06/03/2023 12:03:41,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,2,1,2,Screen 5,Zone3,response_button_text,3946.3000000715256,,,joyful,1,0,1,0,,,,,,example_2,proud,joyful,happy,relieved,"1,2,3,4,5,6,7,8,9",,example.jpeg,1
6,1678104226963,06/03/2023 12:03:46,1678104226834,0,06/03/2023 12:03:46,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,2,1,3,Screen 3,advancementZone,continue_button,4874.5,,,,,0,1,0,,,,,,example_2,proud,joyful,happy,relieved,"1,2,3,4,5,6,7,8,9",,example.jpeg,1
7,1678104232376,06/03/2023 12:03:52,1678104232308,0,06/03/2023 12:03:52,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,2,1,4,Screen 2,Zone7,response_rating_scale_likert_active,5458.199999928474,,,4,1,0,1,0,,,,,,example_2,proud,joyful,happy,relieved,"1,2,3,4,5,6,7,8,9",,example.jpeg,1
8,1678104233701,06/03/2023 12:03:53,1678104233629,0,06/03/2023 12:03:53,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,1301.1000000238419,,,,,0,1,0,,,,,,task_ready,,,,,,,,
9,1678104234154,06/03/2023 12:03:54,1678104234067,0,06/03/2023 12:03:54,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,38,1,1,Screen 2,fixation,fixation,449.98199999999633,,,,,0,1,0,,,,1,1,trials,sad,pleading,disgruntled,melancholic,"1,2,3,4,5,6,7,8,9",pleading,neg_15.jpeg,0
10,1678104241951,06/03/2023 12:04:01,1678104241849,0,06/03/2023 12:04:01,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,38,1,2,Screen 1,Zone3,response_button_text,7769.200000047684,,,pleading,1,1,0,0,,,,1,1,trials,sad,pleading,disgruntled,melancholic,"1,2,3,4,5,6,7,8,9",pleading,neg_15.jpeg,0
11,1678104242382,06/03/2023 12:04:02,1678104242290,0,06/03/2023 12:04:02,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,38,1,3,Screen 3,fixation,fixation,457.997000000003,,,,,0,1,0,,,,1,1,trials,sad,pleading,disgruntled,melancholic,"1,2,3,4,5,6,7,8,9",pleading,neg_15.jpeg,0
12,1678104243389,06/03/2023 12:04:03,1678104243302,0,06/03/2023 12:04:03,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,38,1,4,Screen 4,Zone10,response_rating_scale_likert_active,994.8999999761581,,,8,1,0,1,0,,,,1,1,trials,sad,pleading,disgruntled,melancholic,"1,2,3,4,5,6,7,8,9",pleading,neg_15.jpeg,0
13,1678104243825,06/03/2023 12:04:03,1678104243740,0,06/03/2023 12:04:03,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,33,2,1,Screen 2,fixation,fixation,449.9820000000036,,,,,0,1,0,,,,1,1,trials,startled,sad,upset,offended,"1,2,3,4,5,6,7,8,9",sad,neg_10.jpeg,0
14,1678104248181,06/03/2023 12:04:08,1678104247984,0,06/03/2023 12:04:07,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,33,2,2,Screen 1,Zone3,response_button_text,4231.200000047684,,,sad,1,1,0,0,,,,1,1,trials,startled,sad,upset,offended,"1,2,3,4,5,6,7,8,9",sad,neg_10.jpeg,0
15,1678104248515,06/03/2023 12:04:08,1678104248423,0,06/03/2023 12:04:08,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,33,2,3,Screen 3,fixation,fixation,449.98199999999633,,,,,0,1,0,,,,1,1,trials,startled,sad,upset,offended,"1,2,3,4,5,6,7,8,9",sad,neg_10.jpeg,0
16,1678104249959,06/03/2023 12:04:09,1678104249839,0,06/03/2023 12:04:09,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,33,2,4,Screen 4,Zone11,response_rating_scale_likert_active,1400.3999999761581,,,7,1,0,1,0,,,,1,1,trials,startled,sad,upset,offended,"1,2,3,4,5,6,7,8,9",sad,neg_10.jpeg,0
17,1678104250339,06/03/2023 12:04:10,1678104250274,0,06/03/2023 12:04:10,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,28,3,1,Screen 2,fixation,fixation,449.98199999999633,,,,,0,1,0,,,,1,1,trials,pained,uncomfortable,horrified,fearful,"1,2,3,4,5,6,7,8,9",pained,neg_05.jpeg,0
18,1678104254568,06/03/2023 12:04:14,1678104254444,0,06/03/2023 12:04:14,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,28,3,2,Screen 1,Zone2,response_button_text,4158.400000095367,,,pained,1,1,0,0,,,,1,1,trials,pained,uncomfortable,horrified,fearful,"1,2,3,4,5,6,7,8,9",pained,neg_05.jpeg,0
19,1678104254996,06/03/2023 12:04:14,1678104254881,0,06/03/2023 12:04:14,121969,4,task-cf1c,,27852786,9859,8272773,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 109.0.0.0,1440x900,1440x821,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,28,3,3,Screen 3,fixation,fixation,449.9820000000036,,,,,0,1,0,,,,1,1,trials,pained,uncomfortable,horrified,fearful,"1,2,3,4,5,6,7,8,9",pained,neg_05.jpeg,0
