Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,choice_1,choice_2,choice_3,choice_4,likert,Answer,image_label,practice
28,1681812777699,18/04/2023 10:12:57,1681812777543,1,18/04/2023 11:12:57,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,4,5,4,Screen 4,Zone11,response_rating_scale_likert_active,944.2999999523163,,,7,1,0,1,0,,,,1,1,trials,satisfied,triumphant,relieved,surprised,"1,2,3,4,5,6,7,8,9",satisfied,pos_01.jpeg,0
29,1681812778149,18/04/2023 10:12:58,1681812777986,1,18/04/2023 11:12:57,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,30,6,1,Screen 2,fixation,fixation,449.97299999999814,,,,,0,1,0,,,,1,1,trials,appalled,angry,guilty,distrustful,"1,2,3,4,5,6,7,8,9",appalled,neg_07.jpeg,0
30,1681812801770,18/04/2023 10:13:21,1681812801619,1,18/04/2023 11:13:21,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,30,6,2,Screen 1,Zone2,response_button_text,23613.299999952316,,,appalled,1,1,0,0,,,,1,1,trials,appalled,angry,guilty,distrustful,"1,2,3,4,5,6,7,8,9",appalled,neg_07.jpeg,0
31,1681812802208,18/04/2023 10:13:22,1681812802053,1,18/04/2023 11:13:22,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,30,6,3,Screen 3,fixation,fixation,449.98300000000745,,,,,0,1,0,,,,1,1,trials,appalled,angry,guilty,distrustful,"1,2,3,4,5,6,7,8,9",appalled,neg_07.jpeg,0
32,1681812803581,18/04/2023 10:13:23,1681812803429,1,18/04/2023 11:13:23,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,30,6,4,Screen 4,Zone8,response_rating_scale_likert_active,1349.2000000476837,,,5,1,0,1,0,,,,1,1,trials,appalled,angry,guilty,distrustful,"1,2,3,4,5,6,7,8,9",appalled,neg_07.jpeg,0
33,1681812804033,18/04/2023 10:13:24,1681812803869,1,18/04/2023 11:13:23,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,18,7,1,Screen 2,fixation,fixation,449.99499999999534,,,,,0,1,0,,,,1,1,trials,shy,stunned,euphoric,dreamy,"1,2,3,4,5,6,7,8,9",shy,pos_15.jpeg,0
34,1681812842221,18/04/2023 10:14:02,1681812842059,1,18/04/2023 11:14:02,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,18,7,2,Screen 1,Zone2,response_button_text,38169.60000002384,,,shy,1,1,0,0,,,,1,1,trials,shy,stunned,euphoric,dreamy,"1,2,3,4,5,6,7,8,9",shy,pos_15.jpeg,0
35,1681812842670,18/04/2023 10:14:02,1681812842504,1,18/04/2023 11:14:02,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,18,7,3,Screen 3,fixation,fixation,450.00900000002,,,,,0,1,0,,,,1,1,trials,shy,stunned,euphoric,dreamy,"1,2,3,4,5,6,7,8,9",shy,pos_15.jpeg,0
36,1681812843255,18/04/2023 10:14:03,1681812843095,1,18/04/2023 11:14:03,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,18,7,4,Screen 4,Zone9,response_rating_scale_likert_active,564.1000000238419,,,6,1,0,1,0,,,,1,1,trials,shy,stunned,euphoric,dreamy,"1,2,3,4,5,6,7,8,9",shy,pos_15.jpeg,0
37,1681812843702,18/04/2023 10:14:03,1681812843537,1,18/04/2023 11:14:03,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,8,8,1,Screen 2,fixation,fixation,450.00900000002,,,,,0,1,0,,,,1,1,trials,blissful,grateful,triumphant,moved,"1,2,3,4,5,6,7,8,9",triumphant,pos_05.jpeg,0
38,1681812849603,18/04/2023 10:14:09,1681812849449,1,18/04/2023 11:14:09,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,8,8,2,Screen 1,Zone4,response_button_text,5889.5,,,triumphant,1,1,0,0,,,,1,1,trials,blissful,grateful,triumphant,moved,"1,2,3,4,5,6,7,8,9",triumphant,pos_05.jpeg,0
39,1681812850052,18/04/2023 10:14:10,1681812849888,1,18/04/2023 11:14:09,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,8,8,3,Screen 3,fixation,fixation,450.0079999999725,,,,,0,1,0,,,,1,1,trials,blissful,grateful,triumphant,moved,"1,2,3,4,5,6,7,8,9",triumphant,pos_05.jpeg,0
40,1681812850976,18/04/2023 10:14:10,1681812850815,1,18/04/2023 11:14:10,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,8,8,4,Screen 4,Zone12,response_rating_scale_likert_active,901.3000000715256,,,9,1,0,1,0,,,,1,1,trials,blissful,grateful,triumphant,moved,"1,2,3,4,5,6,7,8,9",triumphant,pos_05.jpeg,0
41,1681812851411,18/04/2023 10:14:11,1681812851254,1,18/04/2023 11:14:11,121969,5,task-cf1c,,28933100,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,12,9,1,Screen 2,fixation,fixation,450.00299999996787,,,,,0,1,0,,,,1,1,trials,gratified,amused,energetic,touched,"1,2,3,4,5,6,7,8,9",amused,pos_09.jpeg,0
